invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,discounted_price
I338750,C325680,Female,35,Shoes,2,1200.34,Credit Card,27/11/2021,Metrocity,1080.306
I152919,C328932,Female,49,Shoes,2,1200.34,Cash,14/08/2022,Emaar Square Mall,1080.306
I328899,C216052,Female,58,Shoes,5,3000.85,Cash,24/05/2021,Cevahir AVM,2700.765
I334614,C203814,Female,68,Shoes,1,600.17,Debit Card,8/7/2022,Emaar Square Mall,540.153
I867315,C246966,Female,46,Shoes,5,3000.85,Debit Card,19/03/2021,Forum Istanbul,2700.765
I330342,C291234,Female,37,Shoes,4,2400.68,Debit Card,24/04/2022,Kanyon,2160.612
I849629,C478236,Female,35,Shoes,1,600.17,Debit Card,9/1/2021,Istinye Park,540.153
I340063,C513122,Female,43,Shoes,5,3000.85,Debit Card,27/07/2021,Kanyon,2700.765
I256866,C100797,Female,31,Shoes,3,1800.51,Cash,11/12/2022,Mall of Istanbul,1620.459
I336024,C194880,Female,59,Shoes,2,1200.34,Credit Card,20/06/2021,Metropol AVM,1080.306
I889924,C867193,Female,61,Shoes,1,600.17,Debit Card,4/10/2022,Mall of Istanbul,540.153
I376187,C194293,Female,37,Shoes,4,2400.68,Cash,12/2/2023,Istinye Park,2160.612
I375453,C943535,Female,40,Shoes,5,3000.85,Cash,31/12/2021,Mall of Istanbul,2700.765
I181686,C247339,Female,62,Shoes,2,1200.34,Credit Card,16/09/2021,Kanyon,1080.306
I266274,C252035,Female,53,Shoes,4,2400.68,Credit Card,22/04/2021,Istinye Park,2160.612
I105247,C695110,Female,39,Shoes,3,1800.51,Debit Card,8/1/2021,Metrocity,1620.459
I231547,C246419,Female,64,Shoes,1,600.17,Cash,16/09/2021,Istinye Park,540.153
I255152,C212153,Female,31,Shoes,5,3000.85,Debit Card,7/3/2021,Metropol AVM,2700.765
I490748,C112946,Female,56,Shoes,4,2400.68,Cash,26/02/2021,Viaport Outlet,2160.612
I282839,C548839,Female,58,Shoes,4,2400.68,Cash,24/02/2022,Viaport Outlet,2160.612
I127703,C352191,Female,63,Shoes,4,2400.68,Credit Card,29/04/2021,Forum Istanbul,2160.612
I750031,C266629,Female,44,Shoes,3,1800.51,Credit Card,16/06/2022,Mall of Istanbul,1620.459
I909941,C219369,Female,58,Shoes,5,3000.85,Cash,3/10/2022,Metrocity,2700.765
I600731,C216784,Female,42,Shoes,5,3000.85,Debit Card,16/11/2022,Kanyon,2700.765
I211381,C327134,Female,50,Shoes,2,1200.34,Credit Card,28/03/2021,Mall of Istanbul,1080.306
I325457,C310205,Female,54,Shoes,5,3000.85,Cash,17/07/2021,Viaport Outlet,2700.765
I124322,C570599,Female,55,Shoes,1,600.17,Cash,13/05/2021,Viaport Outlet,540.153
I274278,C412680,Female,53,Shoes,3,1800.51,Credit Card,3/7/2022,Mall of Istanbul,1620.459
I173195,C176216,Female,60,Shoes,1,600.17,Credit Card,25/12/2022,Mall of Istanbul,540.153
I211657,C702736,Female,66,Shoes,5,3000.85,Debit Card,30/10/2021,Zorlu Center,2700.765
I483094,C106758,Female,62,Shoes,3,1800.51,Credit Card,25/11/2022,Mall of Istanbul,1620.459
I249242,C198082,Female,69,Shoes,5,3000.85,Credit Card,2/3/2023,Zorlu Center,2700.765
I336165,C273774,Female,51,Shoes,3,1800.51,Cash,12/6/2021,Mall of Istanbul,1620.459
I127234,C239256,Female,59,Shoes,1,600.17,Cash,26/01/2023,Kanyon,540.153
I188040,C167783,Female,68,Shoes,5,3000.85,Cash,5/2/2022,Mall of Istanbul,2700.765
I999621,C200815,Female,68,Shoes,3,1800.51,Credit Card,24/10/2021,Kanyon,1620.459
I273638,C232235,Female,43,Shoes,4,2400.68,Cash,12/11/2021,Metrocity,2160.612
I231903,C213912,Female,52,Shoes,2,1200.34,Credit Card,16/01/2023,Istinye Park,1080.306
I476183,C135122,Female,42,Shoes,1,600.17,Cash,21/10/2022,Viaport Outlet,540.153
I335092,C128829,Female,67,Shoes,3,1800.51,Credit Card,24/12/2021,Mall of Istanbul,1620.459
I130682,C410469,Female,44,Shoes,3,1800.51,Cash,20/02/2022,Emaar Square Mall,1620.459
I434594,C800046,Female,61,Shoes,3,1800.51,Credit Card,8/5/2021,Zorlu Center,1620.459
I153701,C199017,Female,39,Shoes,5,3000.85,Cash,26/09/2021,Kanyon,2700.765
I124132,C315262,Female,55,Shoes,2,1200.34,Credit Card,20/12/2022,Mall of Istanbul,1080.306
I214994,C181115,Female,40,Shoes,1,600.17,Credit Card,1/11/2021,Cevahir AVM,540.153
I318743,C167399,Female,58,Shoes,5,3000.85,Credit Card,31/05/2021,Metrocity,2700.765
I179526,C778953,Female,60,Shoes,2,1200.34,Debit Card,5/12/2021,Zorlu Center,1080.306
I247232,C110274,Female,44,Shoes,1,600.17,Debit Card,1/9/2022,Mall of Istanbul,540.153
I206897,C622403,Female,59,Shoes,4,2400.68,Cash,3/10/2022,Viaport Outlet,2160.612
I315665,C228286,Female,51,Shoes,4,2400.68,Credit Card,12/2/2023,Metropol AVM,2160.612
I120621,C256503,Female,37,Shoes,5,3000.85,Credit Card,2/6/2021,Emaar Square Mall,2700.765
I173764,C762136,Female,53,Shoes,5,3000.85,Cash,17/04/2022,Kanyon,2700.765
I220432,C938507,Female,68,Shoes,4,2400.68,Cash,6/8/2022,Mall of Istanbul,2160.612
I298487,C306600,Female,68,Shoes,4,2400.68,Credit Card,15/02/2023,Mall of Istanbul,2160.612
I320649,C132196,Female,67,Shoes,1,600.17,Cash,17/08/2022,Metropol AVM,540.153
I270108,C203750,Female,32,Shoes,2,1200.34,Debit Card,1/6/2021,Metropol AVM,1080.306
I237116,C173075,Female,48,Shoes,1,600.17,Cash,5/8/2021,Metropol AVM,540.153
I279670,C144644,Female,61,Shoes,1,600.17,Credit Card,14/03/2021,Kanyon,540.153
I175388,C311397,Female,57,Shoes,5,3000.85,Debit Card,23/11/2022,Mall of Istanbul,2700.765
I492023,C211090,Female,65,Shoes,5,3000.85,Cash,17/01/2023,Mall of Istanbul,2700.765
I201909,C144661,Female,60,Shoes,3,1800.51,Cash,5/8/2022,Metrocity,1620.459
I252395,C100844,Female,33,Shoes,2,1200.34,Credit Card,26/02/2022,Metropol AVM,1080.306
I995964,C251544,Female,63,Shoes,2,1200.34,Credit Card,15/03/2022,Metropol AVM,1080.306
I470451,C499327,Female,63,Shoes,5,3000.85,Debit Card,31/12/2021,Emaar Square Mall,2700.765
I100400,C271625,Female,62,Shoes,4,2400.68,Credit Card,16/01/2021,Metrocity,2160.612
I543233,C108765,Female,47,Shoes,1,600.17,Cash,7/7/2022,Istinye Park,540.153
I123379,C265973,Female,68,Shoes,1,600.17,Credit Card,17/12/2021,Cevahir AVM,540.153
I458897,C153058,Female,50,Shoes,5,3000.85,Debit Card,14/11/2022,Kanyon,2700.765
I415691,C355925,Female,55,Shoes,1,600.17,Cash,25/06/2022,Mall of Istanbul,540.153
I428805,C285555,Female,47,Shoes,5,3000.85,Credit Card,31/12/2022,Mall of Istanbul,2700.765
I267692,C225742,Female,33,Shoes,1,600.17,Credit Card,18/02/2022,Metrocity,540.153
I287592,C122307,Female,49,Shoes,4,2400.68,Credit Card,21/11/2022,Istinye Park,2160.612
I743997,C614089,Female,62,Shoes,5,3000.85,Cash,3/12/2022,Kanyon,2700.765
I212705,C118191,Female,44,Shoes,5,3000.85,Credit Card,17/02/2021,Forum Istanbul,2700.765
I115681,C671028,Female,36,Shoes,5,3000.85,Cash,23/04/2021,Kanyon,2700.765
I132021,C608973,Female,33,Shoes,5,3000.85,Cash,3/4/2021,Zorlu Center,2700.765
I327709,C377982,Female,67,Shoes,4,2400.68,Credit Card,13/02/2021,Mall of Istanbul,2160.612
I252295,C730461,Female,60,Shoes,4,2400.68,Debit Card,5/3/2023,Metropol AVM,2160.612
I585149,C233826,Female,47,Shoes,3,1800.51,Debit Card,29/08/2022,Metropol AVM,1620.459
I405562,C329631,Female,43,Shoes,1,600.17,Cash,26/05/2022,Kanyon,540.153
I363787,C227514,Female,49,Shoes,4,2400.68,Cash,25/12/2021,Zorlu Center,2160.612
I461470,C376042,Female,63,Shoes,2,1200.34,Credit Card,3/9/2021,Mall of Istanbul,1080.306
I196434,C174989,Female,41,Shoes,4,2400.68,Credit Card,18/01/2022,Emaar Square Mall,2160.612
I217372,C206532,Female,45,Shoes,5,3000.85,Cash,27/05/2021,Istinye Park,2700.765
I225525,C130977,Female,53,Shoes,5,3000.85,Credit Card,16/05/2021,Mall of Istanbul,2700.765
I137777,C669078,Female,62,Shoes,4,2400.68,Cash,11/7/2022,Istinye Park,2160.612
I320701,C225871,Female,66,Shoes,4,2400.68,Cash,11/6/2021,Kanyon,2160.612
I143900,C995645,Female,59,Shoes,2,1200.34,Cash,4/3/2023,Kanyon,1080.306
I388427,C820417,Female,39,Shoes,4,2400.68,Cash,18/05/2021,Istinye Park,2160.612
I740279,C470036,Female,65,Shoes,4,2400.68,Credit Card,4/11/2022,Metropol AVM,2160.612
I158037,C281524,Female,65,Shoes,1,600.17,Cash,18/05/2021,Viaport Outlet,540.153
I214089,C150764,Female,37,Shoes,5,3000.85,Credit Card,16/02/2023,Mall of Istanbul,2700.765
I294673,C449175,Female,39,Shoes,3,1800.51,Credit Card,1/1/2023,Metrocity,1620.459
I198576,C157477,Female,69,Shoes,4,2400.68,Debit Card,3/1/2022,Mall of Istanbul,2160.612
I245498,C176770,Female,46,Shoes,1,600.17,Cash,2/10/2022,Mall of Istanbul,540.153
I214146,C105548,Female,54,Shoes,4,2400.68,Cash,7/6/2021,Istinye Park,2160.612
I815070,C295135,Female,41,Shoes,1,600.17,Cash,19/02/2021,Zorlu Center,540.153
I775828,C428183,Female,34,Shoes,1,600.17,Cash,1/4/2022,Metrocity,540.153
I214638,C382516,Female,68,Shoes,2,1200.34,Credit Card,21/08/2022,Kanyon,1080.306
I203550,C158584,Female,41,Shoes,2,1200.34,Cash,20/09/2022,Kanyon,1080.306
I337515,C289088,Female,40,Shoes,1,600.17,Debit Card,22/06/2022,Kanyon,540.153
I206797,C639410,Female,34,Shoes,2,1200.34,Cash,10/1/2023,Mall of Istanbul,1080.306
I122135,C250953,Female,65,Shoes,2,1200.34,Cash,13/12/2021,Forum Istanbul,1080.306
I666697,C444072,Female,59,Shoes,2,1200.34,Debit Card,3/7/2022,Kanyon,1080.306
I296286,C208458,Female,31,Shoes,1,600.17,Cash,6/12/2021,Forum Istanbul,540.153
I302579,C287294,Female,62,Shoes,3,1800.51,Credit Card,16/10/2022,Mall of Istanbul,1620.459
I321769,C181524,Female,44,Shoes,1,600.17,Credit Card,23/07/2021,Metrocity,540.153
I273076,C941796,Female,62,Shoes,3,1800.51,Credit Card,2/12/2021,Mall of Istanbul,1620.459
I194210,C316150,Female,62,Shoes,1,600.17,Cash,12/10/2021,Kanyon,540.153
I277577,C282740,Female,54,Shoes,5,3000.85,Debit Card,11/10/2022,Kanyon,2700.765
I338833,C179015,Female,31,Shoes,4,2400.68,Credit Card,7/5/2021,Metrocity,2160.612
I293978,C836079,Female,33,Shoes,5,3000.85,Cash,30/01/2021,Istinye Park,2700.765
I227487,C303649,Female,51,Shoes,5,3000.85,Credit Card,9/6/2022,Istinye Park,2700.765
I190590,C828855,Female,40,Shoes,2,1200.34,Debit Card,7/10/2021,Metrocity,1080.306
I181034,C192625,Female,31,Shoes,4,2400.68,Credit Card,4/10/2022,Kanyon,2160.612
I238589,C498497,Female,31,Shoes,1,600.17,Cash,2/3/2023,Istinye Park,540.153
I280290,C273611,Female,38,Shoes,5,3000.85,Credit Card,1/5/2022,Kanyon,2700.765
I192698,C117051,Female,56,Shoes,1,600.17,Cash,21/12/2021,Kanyon,540.153
I239700,C295509,Female,59,Shoes,2,1200.34,Cash,25/03/2021,Kanyon,1080.306
I106937,C625480,Female,61,Shoes,2,1200.34,Cash,1/11/2021,Kanyon,1080.306
I668890,C731497,Female,37,Shoes,5,3000.85,Cash,4/1/2021,Mall of Istanbul,2700.765
I720740,C153048,Female,40,Shoes,3,1800.51,Credit Card,28/01/2021,Istinye Park,1620.459
I997877,C188564,Female,63,Shoes,4,2400.68,Cash,23/10/2022,Emaar Square Mall,2160.612
I163561,C996130,Female,41,Shoes,5,3000.85,Credit Card,13/12/2021,Kanyon,2700.765
I827939,C125594,Female,59,Shoes,3,1800.51,Credit Card,24/01/2021,Istinye Park,1620.459
I663866,C495378,Female,51,Shoes,4,2400.68,Credit Card,22/05/2021,Kanyon,2160.612
I166779,C164737,Female,69,Shoes,5,3000.85,Cash,14/04/2022,Mall of Istanbul,2700.765
I474104,C540033,Female,69,Shoes,2,1200.34,Cash,7/11/2022,Kanyon,1080.306
I218084,C284596,Female,54,Shoes,3,1800.51,Cash,27/06/2022,Metrocity,1620.459
I314740,C173973,Female,60,Shoes,2,1200.34,Debit Card,7/1/2022,Forum Istanbul,1080.306
I122827,C350626,Female,40,Shoes,3,1800.51,Cash,8/3/2023,Kanyon,1620.459
I329838,C567698,Female,36,Shoes,1,600.17,Credit Card,6/10/2022,Metrocity,540.153
I804744,C342112,Female,42,Shoes,1,600.17,Cash,13/07/2021,Metropol AVM,540.153
I288315,C180234,Female,51,Shoes,4,2400.68,Credit Card,18/09/2022,Mall of Istanbul,2160.612
I314897,C716202,Female,32,Shoes,2,1200.34,Cash,31/05/2022,Mall of Istanbul,1080.306
I230841,C170352,Female,65,Shoes,2,1200.34,Debit Card,20/10/2022,Metrocity,1080.306
I164815,C414057,Female,33,Shoes,5,3000.85,Cash,24/04/2021,Zorlu Center,2700.765
I284535,C242502,Female,62,Shoes,1,600.17,Cash,21/10/2021,Zorlu Center,540.153
I181590,C492477,Female,56,Shoes,2,1200.34,Cash,16/01/2022,Mall of Istanbul,1080.306
I270779,C188608,Female,40,Shoes,4,2400.68,Credit Card,29/03/2021,Metropol AVM,2160.612
I559564,C278727,Female,49,Shoes,1,600.17,Debit Card,24/01/2022,Mall of Istanbul,540.153
I894962,C271161,Female,56,Shoes,2,1200.34,Debit Card,14/02/2021,Metropol AVM,1080.306
I193857,C278927,Female,65,Shoes,5,3000.85,Cash,17/05/2022,Mall of Istanbul,2700.765
I165963,C355148,Female,35,Shoes,5,3000.85,Credit Card,20/10/2021,Mall of Istanbul,2700.765
I240317,C195269,Female,31,Shoes,4,2400.68,Cash,5/7/2022,Metropol AVM,2160.612
I271593,C316286,Female,34,Shoes,2,1200.34,Cash,8/3/2022,Forum Istanbul,1080.306
I396585,C175634,Female,34,Shoes,5,3000.85,Cash,15/02/2021,Emaar Square Mall,2700.765
I225638,C220891,Female,53,Shoes,3,1800.51,Credit Card,3/7/2021,Kanyon,1620.459
I309870,C230274,Female,50,Shoes,1,600.17,Debit Card,5/2/2023,Cevahir AVM,540.153
I281698,C115544,Female,38,Shoes,1,600.17,Cash,18/11/2022,Metropol AVM,540.153
I165791,C324610,Female,54,Shoes,2,1200.34,Debit Card,11/3/2021,Emaar Square Mall,1080.306
I397964,C342151,Female,58,Shoes,1,600.17,Credit Card,4/1/2023,Metropol AVM,540.153
I993964,C272546,Female,38,Shoes,5,3000.85,Credit Card,10/4/2022,Istinye Park,2700.765
I287234,C601517,Female,39,Shoes,5,3000.85,Credit Card,24/12/2021,Mall of Istanbul,2700.765
I385905,C189648,Female,62,Shoes,4,2400.68,Debit Card,30/05/2021,Kanyon,2160.612
I207203,C230218,Female,53,Shoes,2,1200.34,Cash,27/02/2021,Metropol AVM,1080.306
I772387,C632677,Female,65,Shoes,4,2400.68,Credit Card,20/06/2022,Forum Istanbul,2160.612
I247389,C137444,Female,34,Shoes,4,2400.68,Cash,16/03/2022,Istinye Park,2160.612
I329276,C399993,Female,38,Shoes,2,1200.34,Credit Card,21/01/2022,Kanyon,1080.306
I232237,C687184,Female,47,Shoes,1,600.17,Cash,8/7/2021,Istinye Park,540.153
I278870,C183832,Female,43,Shoes,5,3000.85,Credit Card,21/02/2023,Mall of Istanbul,2700.765
I218155,C636955,Female,65,Shoes,5,3000.85,Cash,6/10/2021,Kanyon,2700.765
I121553,C597157,Female,67,Shoes,2,1200.34,Cash,5/3/2023,Kanyon,1080.306
I280441,C293170,Female,40,Shoes,3,1800.51,Cash,29/04/2022,Metropol AVM,1620.459
I627513,C338831,Female,37,Shoes,1,600.17,Cash,20/02/2023,Metrocity,540.153
I325132,C111142,Female,64,Shoes,4,2400.68,Cash,16/04/2021,Kanyon,2160.612
I126339,C145149,Female,62,Shoes,4,2400.68,Cash,21/09/2022,Kanyon,2160.612
I149665,C465774,Female,45,Shoes,5,3000.85,Credit Card,17/08/2021,Metropol AVM,2700.765
I288453,C144635,Female,55,Shoes,4,2400.68,Credit Card,9/12/2021,Kanyon,2160.612
I139887,C199776,Female,37,Shoes,4,2400.68,Cash,14/06/2021,Metrocity,2160.612
I211694,C586064,Female,47,Shoes,5,3000.85,Debit Card,20/01/2021,Istinye Park,2700.765
I302754,C268985,Female,53,Shoes,1,600.17,Credit Card,7/6/2021,Metropol AVM,540.153
I835651,C211693,Female,51,Shoes,1,600.17,Cash,4/5/2022,Istinye Park,540.153
I120548,C190388,Female,53,Shoes,3,1800.51,Cash,11/1/2023,Mall of Istanbul,1620.459
I158515,C103638,Female,58,Shoes,4,2400.68,Credit Card,14/04/2022,Metrocity,2160.612
I332340,C119542,Female,35,Shoes,3,1800.51,Cash,11/11/2022,Mall of Istanbul,1620.459
I335663,C133719,Female,48,Shoes,2,1200.34,Credit Card,12/2/2021,Mall of Istanbul,1080.306
I218464,C755863,Female,39,Shoes,5,3000.85,Credit Card,2/4/2022,Viaport Outlet,2700.765
I227282,C325265,Female,33,Shoes,5,3000.85,Cash,15/05/2022,Metrocity,2700.765
I105341,C326094,Female,56,Shoes,4,2400.68,Credit Card,24/12/2021,Metropol AVM,2160.612
I134991,C304665,Female,69,Shoes,5,3000.85,Credit Card,24/08/2021,Metrocity,2700.765
I155378,C131372,Female,68,Shoes,4,2400.68,Cash,30/08/2021,Mall of Istanbul,2160.612
I269847,C284896,Female,36,Shoes,1,600.17,Cash,28/10/2021,Metropol AVM,540.153
I224196,C139696,Female,44,Shoes,5,3000.85,Credit Card,13/08/2022,Metrocity,2700.765
I420463,C401458,Female,67,Shoes,5,3000.85,Credit Card,16/11/2021,Cevahir AVM,2700.765
I203067,C997002,Female,52,Shoes,4,2400.68,Cash,13/08/2021,Metropol AVM,2160.612
I459867,C297491,Female,64,Shoes,2,1200.34,Credit Card,2/11/2021,Kanyon,1080.306
I297228,C147230,Female,54,Shoes,3,1800.51,Debit Card,19/01/2022,Forum Istanbul,1620.459
I114860,C189819,Female,35,Shoes,1,600.17,Debit Card,9/1/2022,Kanyon,540.153
I318828,C741176,Female,69,Shoes,1,600.17,Debit Card,9/2/2021,Metropol AVM,540.153
I393793,C656529,Female,44,Shoes,2,1200.34,Cash,7/8/2021,Kanyon,1080.306
I280576,C122742,Female,53,Shoes,2,1200.34,Debit Card,28/03/2022,Mall of Istanbul,1080.306
I221240,C112831,Female,56,Shoes,5,3000.85,Credit Card,21/01/2023,Metrocity,2700.765
I123009,C741498,Female,35,Shoes,1,600.17,Cash,17/01/2022,Metropol AVM,540.153
I103853,C464868,Female,39,Shoes,4,2400.68,Cash,19/07/2021,Emaar Square Mall,2160.612
I246318,C973833,Female,67,Shoes,5,3000.85,Cash,17/02/2023,Cevahir AVM,2700.765
I181189,C667755,Female,34,Shoes,4,2400.68,Credit Card,27/03/2022,Kanyon,2160.612
I185754,C329806,Female,61,Shoes,2,1200.34,Credit Card,5/11/2021,Mall of Istanbul,1080.306
I430639,C237836,Female,60,Shoes,1,600.17,Cash,18/12/2022,Kanyon,540.153
I109994,C220399,Female,66,Shoes,4,2400.68,Credit Card,10/12/2022,Forum Istanbul,2160.612
I138492,C300793,Female,59,Shoes,5,3000.85,Cash,19/12/2022,Forum Istanbul,2700.765
I383441,C215091,Female,62,Shoes,1,600.17,Credit Card,28/12/2022,Kanyon,540.153
I122468,C203677,Female,37,Shoes,4,2400.68,Cash,29/06/2021,Mall of Istanbul,2160.612
I153686,C282877,Female,53,Shoes,2,1200.34,Cash,13/08/2022,Metrocity,1080.306
I104130,C255913,Female,55,Shoes,4,2400.68,Cash,20/07/2022,Metrocity,2160.612
I125445,C503412,Female,31,Shoes,1,600.17,Cash,27/01/2022,Kanyon,540.153
I144563,C168523,Female,61,Shoes,5,3000.85,Cash,20/11/2022,Metrocity,2700.765
I126759,C150413,Female,65,Shoes,2,1200.34,Cash,13/08/2022,Mall of Istanbul,1080.306
I148731,C246546,Female,31,Shoes,4,2400.68,Cash,6/5/2022,Mall of Istanbul,2160.612
I272578,C329842,Female,37,Shoes,3,1800.51,Cash,4/9/2022,Kanyon,1620.459
I220911,C156191,Female,36,Shoes,2,1200.34,Cash,8/11/2022,Emaar Square Mall,1080.306
I314335,C688648,Female,31,Shoes,3,1800.51,Cash,16/04/2022,Mall of Istanbul,1620.459
I582053,C108755,Female,56,Shoes,2,1200.34,Cash,20/11/2021,Mall of Istanbul,1080.306
I104945,C238608,Female,69,Shoes,4,2400.68,Cash,18/10/2021,Metrocity,2160.612
I267237,C203075,Female,43,Shoes,2,1200.34,Cash,5/3/2023,Metrocity,1080.306
I168738,C156462,Female,56,Shoes,2,1200.34,Credit Card,2/4/2022,Zorlu Center,1080.306
I336592,C347348,Female,33,Shoes,3,1800.51,Debit Card,11/2/2021,Kanyon,1620.459
I324824,C218329,Female,44,Shoes,4,2400.68,Credit Card,3/6/2021,Mall of Istanbul,2160.612
I331313,C209478,Female,48,Shoes,4,2400.68,Credit Card,17/05/2021,Metrocity,2160.612
I301328,C119042,Female,50,Shoes,3,1800.51,Cash,23/01/2023,Metrocity,1620.459
I398877,C322204,Female,35,Shoes,2,1200.34,Cash,18/11/2022,Istinye Park,1080.306
I158420,C398532,Female,67,Shoes,3,1800.51,Credit Card,26/11/2021,Cevahir AVM,1620.459
I316732,C189238,Female,40,Shoes,3,1800.51,Cash,19/03/2021,Kanyon,1620.459
I201506,C279112,Female,34,Shoes,3,1800.51,Cash,23/06/2021,Mall of Istanbul,1620.459
I138574,C918939,Female,35,Shoes,2,1200.34,Cash,6/10/2021,Forum Istanbul,1080.306
I267675,C134126,Female,38,Shoes,5,3000.85,Cash,9/1/2022,Mall of Istanbul,2700.765
I246702,C202236,Female,42,Shoes,3,1800.51,Credit Card,7/11/2021,Viaport Outlet,1620.459
I884141,C186950,Female,62,Shoes,5,3000.85,Cash,26/07/2022,Metrocity,2700.765
I180572,C719133,Female,35,Shoes,1,600.17,Cash,27/11/2021,Mall of Istanbul,540.153
I178607,C628057,Female,66,Shoes,4,2400.68,Cash,28/12/2022,Kanyon,2160.612
I306871,C255972,Female,37,Shoes,3,1800.51,Credit Card,30/09/2021,Metrocity,1620.459
I284733,C328641,Female,41,Shoes,3,1800.51,Cash,29/06/2022,Emaar Square Mall,1620.459
I161761,C706169,Female,64,Shoes,3,1800.51,Debit Card,29/10/2022,Viaport Outlet,1620.459
I229104,C174168,Female,61,Shoes,4,2400.68,Debit Card,3/11/2021,Mall of Istanbul,2160.612
I323503,C228296,Female,59,Shoes,3,1800.51,Cash,13/06/2022,Metrocity,1620.459
I487638,C290283,Female,64,Shoes,4,2400.68,Cash,26/01/2021,Kanyon,2160.612
I979091,C410652,Female,50,Shoes,3,1800.51,Cash,26/04/2021,Cevahir AVM,1620.459
I102518,C904918,Female,46,Shoes,1,600.17,Credit Card,22/06/2021,Kanyon,540.153
I224199,C156056,Female,47,Shoes,5,3000.85,Credit Card,16/04/2021,Zorlu Center,2700.765
I192699,C288080,Female,53,Shoes,1,600.17,Debit Card,16/05/2022,Emaar Square Mall,540.153
I474433,C187119,Female,42,Shoes,5,3000.85,Credit Card,7/7/2021,Istinye Park,2700.765
I149635,C318516,Female,47,Shoes,1,600.17,Cash,21/04/2022,Mall of Istanbul,540.153
I260956,C143219,Female,50,Shoes,4,2400.68,Credit Card,20/04/2022,Metrocity,2160.612
I817850,C786157,Female,52,Shoes,5,3000.85,Cash,5/8/2021,Mall of Istanbul,2700.765
I179404,C915732,Female,38,Shoes,1,600.17,Credit Card,31/03/2021,Kanyon,540.153
I119279,C146561,Female,54,Shoes,4,2400.68,Cash,14/07/2021,Kanyon,2160.612
I186132,C281932,Female,52,Shoes,4,2400.68,Credit Card,14/07/2021,Istinye Park,2160.612
I897300,C227636,Female,55,Shoes,4,2400.68,Cash,30/08/2021,Viaport Outlet,2160.612
I172607,C168148,Female,54,Shoes,2,1200.34,Credit Card,17/12/2021,Metrocity,1080.306
I214757,C596385,Female,52,Shoes,2,1200.34,Cash,23/02/2021,Viaport Outlet,1080.306
I201419,C470020,Female,56,Shoes,5,3000.85,Debit Card,19/12/2021,Metropol AVM,2700.765
I280659,C162596,Female,53,Shoes,1,600.17,Debit Card,11/2/2022,Kanyon,540.153
I331553,C104114,Female,68,Shoes,3,1800.51,Cash,9/4/2021,Mall of Istanbul,1620.459
I455295,C643106,Female,42,Shoes,3,1800.51,Cash,12/11/2022,Metropol AVM,1620.459
I229920,C369496,Female,37,Shoes,5,3000.85,Credit Card,11/2/2021,Mall of Istanbul,2700.765
I654313,C192149,Female,63,Shoes,3,1800.51,Credit Card,15/11/2021,Emaar Square Mall,1620.459
I169274,C188001,Female,62,Shoes,2,1200.34,Cash,3/3/2023,Cevahir AVM,1080.306
I500393,C920755,Female,59,Shoes,1,600.17,Debit Card,22/10/2022,Metropol AVM,540.153
I822028,C163872,Female,38,Shoes,5,3000.85,Cash,9/11/2022,Kanyon,2700.765
I214391,C154793,Female,52,Shoes,1,600.17,Cash,17/04/2022,Metrocity,540.153
I141205,C192229,Female,56,Shoes,4,2400.68,Cash,21/01/2022,Mall of Istanbul,2160.612
I135971,C918585,Female,52,Shoes,4,2400.68,Cash,23/09/2022,Metrocity,2160.612
I318640,C556839,Female,45,Shoes,4,2400.68,Credit Card,24/02/2022,Metropol AVM,2160.612
I307249,C267023,Female,32,Shoes,1,600.17,Credit Card,21/04/2021,Cevahir AVM,540.153
I226916,C291354,Female,33,Shoes,5,3000.85,Debit Card,10/2/2021,Mall of Istanbul,2700.765
I781884,C163764,Female,38,Shoes,1,600.17,Debit Card,31/01/2022,Mall of Istanbul,540.153
